,labels,predictions,aux_labels,feat_norm
4734,1,1,3,0.4197068
4735,0,0,0,0.48473322
4736,0,0,0,0.36403352
4737,0,0,0,0.43830845
4738,0,0,0,0.38173467
4739,0,0,0,0.53593385
4740,0,0,0,0.40331334
4741,1,1,2,0.3752879
4742,1,1,3,0.4224444
4743,0,0,0,0.46013927
4744,0,0,0,0.43376726
4745,1,1,3,0.41540772
4746,0,0,0,0.46689382
4747,0,0,0,0.43260217
4748,0,0,0,0.4751425
4749,0,0,0,0.5315149
4750,0,0,0,0.47110638
4751,0,0,0,0.44568652
4752,0,0,0,0.40684378
4753,0,0,0,0.4438089
4754,0,0,0,0.4531319
4755,0,0,0,0.59799695
4756,0,0,0,0.4588893
4757,1,1,3,0.36891675
4758,0,0,0,0.45127738
4759,0,0,1,0.4278992
4760,0,0,0,0.56325746
4761,0,0,0,0.4055066
4762,0,0,0,0.45773268
4763,1,1,3,0.4036513
4764,0,0,0,0.38905382
4765,0,0,0,0.47562826
4766,0,0,0,0.42820534
4767,0,0,0,0.45574778
4768,1,1,2,0.4777046
4769,0,0,0,0.5657655
4770,0,0,0,0.37781644
4771,0,0,0,0.4087496
4772,0,0,0,0.4968753
4773,1,1,3,0.36686078
4774,0,0,0,0.46901768
4775,0,0,0,0.3993911
4776,0,0,0,0.31336924
4777,0,0,0,0.43743208
4778,0,0,0,0.43289384
4779,0,0,0,0.52296144
4780,0,0,0,0.43175602
4781,1,1,3,0.42450342
4782,1,1,3,0.35027382
4783,0,0,0,0.44467202
4784,0,0,0,0.51982844
4785,1,1,3,0.5128971
4786,0,0,0,0.5733441
4787,1,1,3,0.550808
4788,1,1,3,0.43370178
4789,0,0,0,0.45902908
4790,0,0,0,0.46664444
4791,0,0,0,0.42652243
4792,0,0,0,0.44146514
4793,0,0,0,0.40837404
4794,1,1,3,0.44528824
